id,retweet_id,twitter_id,user_id,text,language,screen_name,location,in_reply_to_status_id,in_reply_to_user_id,retweet_user_id,truncated,in_reply_to_screen_name,created_at,retweet_count,lat,lon,profile_image_url,source,retweeted,coordinates,favorited,geo,place,in_reply_to_calc,id,user_id,verified,profile_image_url,geo_enabled,followers_count,protected,location,listed_count,utc_offset,statuses_count,description,friends_count,screen_name,lang,favourites_count,name,url,created_at,time_zone,grabbed,name,screen_name,type
22428,0,266113270165958657,16891993,"RT @kwyxz: La proposition 34 qui visait à abolir la peine de mort a été rejetée aussi. Une victoire au goût amer http://t.co/KGpAWm73 (t ...",NULL,jkbockstael,NULL,NULL,NULL,NULL,0,,"2012-11-07 09:42:02",1,NULL,NULL,NULL,Echofon,0,NULL,0,NULL,NULL,kwyxz,22428,16891993,0,http://a0.twimg.com/profile_images/419102453/2009-05-01_normal.jpg,0,1028,0,Wanze.be,72,3600,57373,"Geek, barbu, mélomane, râleur, iconoclaste, gentil quand même.",729,jkbockstael,en,742,"Jean-Karim Bockstael",http://www.jkbockstael.be,"2008-10-21 19:24:56",Brussels,1,NULL,NULL,NULL
22451,0,266119824248299520,526486702,"RT @Zazart: California Proposition 34: Death penalty repeal trailing in early returns - San Jose Mercury News http://t.co/LnMFBgmd",NULL,DrozDaniel,NULL,NULL,NULL,NULL,0,,"2012-11-07 10:08:05",1,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,Zazart,19341,526486702,0,http://a0.twimg.com/profile_images/1907153470/image_normal.jpg,0,22,0,"La Chaux-de-Fonds",0,0,30,"Journaliste à La Chaux-de-Fonds. Suis l'actualité sous tous ses angles, particulièrement l'industrie horlogère et les affaires publiques.",68,DrozDaniel,fr,0,"Daniel Droz",,"2012-03-16 15:09:06",,1,NULL,NULL,NULL
22474,0,266134942965198849,864860850,"@DLF reports Prop. 34 failed. 53% voted against it :-( #Prop34  @executedtoday",NULL,HRightsActivist,NULL,NULL,212407067,NULL,0,DLF,"2012-11-07 11:08:09",0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,22474,864860850,0,http://a0.twimg.com/profile_images/2687071477/3ec97459ae1f9ce12bb279b895b148a7_normal.jpeg,0,28,0,"Pforzheim, Germany",1,3600,336,"Existentialist, Human Rights Activist, Hobby Philosopher, Vegan",66,HRightsActivist,de,3,"Joachim Kübler",http://www.gedanken-zur-todesstrafe.net,"2012-10-06 15:34:52",Berlin,1,NULL,NULL,NULL
22491,0,266144125743665153,116732543,"RT @SNPdavid: Lots of politics to watch tonight, but keep an eye on @SAFECalifornia for news on California Proposition 34 on ending the  ...",NULL,La_Lynne,NULL,NULL,NULL,NULL,0,,"2012-11-07 11:44:38",6,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,SNPdavid,22491,116732543,0,http://a0.twimg.com/profile_images/713586096/db_normal.jpg,0,212,0,"HH (Hamburg), Germany",14,0,9056,"A brown, spiky scream, with gloves & shoes. Bin endlich mal wieder in Deutschland (HH). Grüne Politik. Schottin. International woman of mystery.",497,La_Lynne,en,185,La\_Lynne,,"2010-02-23 12:13:57",Edinburgh,1,NULL,NULL,NULL
22513,0,266159288223952896,404540107,"CA Prop: 30 pass 31 failed, 32 failed, 33 failed, 34 losing, 35 pass, 36 passed, 37 failed, 38 dead, 39 and 40 pass
http://t.co/OdFVsMxW",NULL,edward_shore,NULL,NULL,NULL,NULL,0,,"2012-11-07 12:44:53",0,NULL,NULL,NULL,"Twitter for iPad",0,NULL,0,NULL,NULL,,22513,404540107,0,http://a0.twimg.com/profile_images/2557127551/3z89hwl1m2fgd0x367nq_normal.jpeg,0,72,0,"Azusa, CA",1,-25200,6784,"Lover of math and music.  Outspoken Piscean. Favorite number is π . Former sports fan.  Peace!",114,edward_shore,en,105,"Edward Shore",http://edspi31415.blogspot.com,"2011-11-04 02:14:26",Arizona,1,NULL,NULL,NULL
22535,0,266171377491509248,48181169,"Sad news! Proposition 34: Death penalty repeal fails - San Jose Mercury News http://t.co/pZ40BWje",NULL,BuddyConner,NULL,NULL,NULL,NULL,0,,"2012-11-07 13:32:56",0,NULL,NULL,NULL,"Tweet Button",0,NULL,0,NULL,NULL,,22535,48181169,0,http://a0.twimg.com/profile_images/1432190269/CON_0781a_normal.jpg,0,85,0,"Eastern North Carolina",7,0,409,"Criminal defense attorney, with 24 years experience. Handles defense of persons charged with crimes ranging from murder and other serious felonies to DWI.",170,BuddyConner,en,2,"Ernest L. Conner",http://www.gnb-law.com/our-attorneys/earnest-conner/,"2009-06-18 00:38:42",,1,NULL,NULL,NULL
22548,0,266177306316386306,579258774,"Proposition 34: Death penalty repeal fails: California Proposition 34 gave voters chance to weigh in on... http://t.co/F8ArsViH #anaheim",NULL,NewsAnaheimCA,NULL,NULL,NULL,NULL,0,,"2012-11-07 13:56:29",0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,104,579258774,0,http://a0.twimg.com/profile_images/2756711749/eda65758819c5c24fd966afe73c40b56_normal.jpeg,0,15,0,"Anaheim,California",2,-25200,4001,"All local  Anaheim,California news all on one twitter. Reviews, sports, events, weather, crime, traffic + tons more!",43,NewsAnaheimCA,en,0,"Anaheim News Network",,"2012-05-13 18:30:19",Arizona,1,NULL,NULL,NULL
22561,0,266181471759392768,249762162,"California Proposition 34: Ban Death Penalty, ballot measure fails #election2012",NULL,Shaggy5am,NULL,NULL,NULL,NULL,0,,"2012-11-07 14:13:02",0,NULL,NULL,NULL,"Twitter for iPad",0,NULL,0,NULL,NULL,,6646,249762162,0,http://a0.twimg.com/profile_images/1239700555/logi_normal.jpg,0,17,0,Lethbridge,0,-25200,185,"Shaggy Z is a local entrepreneur and public figure.",25,Shaggy5am,en,0,"Shaggy Z",,"2011-02-09 18:38:45","Mountain Time (US & Canada)",1,NULL,NULL,NULL
22563,0,266181508539248641,579254529,"Proposition 34: Death penalty repeal fails: California Proposition 34 gave voters chance to weigh i... http://t.co/BEvKUcKU #bakersfield",NULL,CA_Bakersfield,NULL,NULL,NULL,NULL,0,,"2012-11-07 14:13:11",0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,266,579254529,0,http://a0.twimg.com/profile_images/2771455455/70349af41c7ff2ec67351196aa105125_normal.png,0,0,0,"Bakersfield, California",1,-25200,4438,"All local  Bakersfield,California news all on one twitter. Reviews, sports, events, weather, crime, traffic + tons more!",0,CA_Bakersfield,en,0,"Bakersfields News",,"2012-05-13 18:24:32",Arizona,1,NULL,NULL,NULL
22619,0,266195698788212736,20407103,"Sad about props 34 &amp; 37.. Atleast they look to have ended up near close and not landslide bad..",NULL,faren800,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:09:34",0,NULL,NULL,NULL,"Twitter for iPad",0,NULL,0,NULL,NULL,,22619,20407103,0,http://a0.twimg.com/profile_images/2814664723/f86c1a933ab7cd0a5e22aabb81e19b3f_normal.jpeg,0,372,0,"San Diego",31,-28800,20591,"You said love was just a lie, but I could tell that you were lying.",307,faren800,en,12,"faren shear",http://www.facebook.com/FarenShearDesignStudio,"2009-02-09 01:38:32","Pacific Time (US & Canada)",1,NULL,NULL,NULL
22625,0,266196924321906689,81381301,"Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death penalty, still failed.",NULL,LailaLalami,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:14:27",0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,17092,81381301,0,http://a0.twimg.com/profile_images/463098182/Lalami_curlyhair_300dpi_normal.jpg,0,11741,0,"Los Angeles",467,-28800,5967,"Writer by day (Secret Son, Hope & Other Dangerous Pursuits.) Mutant superhero by night. ",149,LailaLalami,en,716,"Laila Lalami",http://www.lailalalami.com,"2009-10-10 15:45:19","Pacific Time (US & Canada)",1,"Laila Lalami",LailaLalami,mention
22626,0,266198948627218434,11484262,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,katjenaar,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:22:29",21,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,LailaLalami,22626,11484262,0,http://a0.twimg.com/profile_images/2758068610/606d9398f89ee53cad40040102a7ebd9_normal.png,1,292,0,"Holmfirth, West Yorkshire.",31,0,5983,"Writer/artist/ founder A.i.M (artists in mind) an arts/  mental health charity based in Huddersfield U.K. Quaker on chaplaincy team at psychiatric hospital.  
",112,katjenaar,en,4,"John Holt",,"2007-12-24 18:29:40",London,1,NULL,NULL,NULL
22640,0,266203668452343809,21717020,"Thank god for the results of CA props 32 34 and 37. The people know best.",NULL,Haightor,NULL,NULL,NULL,NULL,0,,"2012-11-07 15:41:15",0,NULL,NULL,NULL,"Twitter for Android",0,NULL,0,NULL,NULL,,22640,21717020,0,http://a0.twimg.com/profile_images/2639688000/a4c76a845dba1601984710c8a6b17f7b_normal.jpeg,1,138,0,"San Lorenzo, CA",7,-28800,3945,"Student and science tech. I believe will power is everything. If you don't have it, you don't want it enough. If you can't do it, you haven't tried hard enough.",279,Haightor,en,21,Nick,,"2009-02-24 01:33:12","Pacific Time (US & Canada)",1,NULL,NULL,NULL
22667,0,266209206976274432,54962543,"so props 30, 34, 35, 36, 39 and 40 all passed.",NULL,exploreALLEY,NULL,NULL,NULL,NULL,0,,"2012-11-07 16:03:15",0,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,,22667,54962543,0,http://a0.twimg.com/profile_images/2815709221/683b9876f45e20faf4a7a568cb1f5b74_normal.jpeg,1,381,0,"LBSU girl ",0,-28800,53670,"18 year old demon from heaven. ABIII ❤",194,exploreALLEY,en,21,"a.w.c.smith ",,"2009-07-08 17:24:31","Pacific Time (US & Canada)",1,"a.w.c.smith ",exploreALLEY,mention
22680,0,266213597691129857,37969862,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,ana_ccastillo,NULL,NULL,NULL,NULL,0,,"2012-11-07 16:20:42",45,NULL,NULL,NULL,"Twitter for Android",0,NULL,0,NULL,NULL,LailaLalami,17597,37969862,0,http://a0.twimg.com/profile_images/415830829/blueme_normal.jpg,1,190,0,"New York City",0,-18000,1582,"its not your fault, but it is your world.",258,ana_ccastillo,en,65,"Ana Castillo",,"2009-05-05 17:19:55","Eastern Time (US & Canada)",1,NULL,NULL,NULL
22683,0,266214586129203200,83086280,"@TheAmyBrenneman Sad about proposition 34. Do you think California will ever repeal death penalty?",NULL,8Anna22,NULL,NULL,37981933,NULL,0,TheAmyBrenneman,"2012-11-07 16:24:38",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,22683,83086280,0,http://a0.twimg.com/profile_images/2623925148/hiki9hhq6j3vcsfblgmg_normal.jpeg,0,131,0,Italy,4,3600,30776,,175,8Anna22,en,1100,"Anna A. Bokay",,"2009-10-17 08:07:58",Rome,1,NULL,NULL,NULL
22685,0,266214619612327936,58841829,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,lorenzguitar,NULL,NULL,NULL,NULL,0,,"2012-11-07 16:24:46",47,NULL,NULL,NULL,Plume for Android,0,NULL,0,NULL,NULL,LailaLalami,22685,58841829,0,http://a0.twimg.com/profile_images/2298332932/1hj68kxravwfteudg7su_normal.jpeg,1,205,0,Istanbul,9,7200,1967,"Project-Driver, Music-Manager, Researcher, Guitarist and Live-Electritian @ muux.biz and Shubangi & The Maxons",213,lorenzguitar,de,9,"Lorenz Grünewald",http://www.shubangi.com,"2009-07-21 16:29:37",Istanbul,1,NULL,NULL,NULL
22703,0,266218050402017280,56340204,"Death Penalty Alive In California: California’s Proposition 34, which would have repealed the state’s death ... http://t.co/HTabvO6j #p2",NULL,mspray1,NULL,NULL,NULL,NULL,0,,"2012-11-07 16:38:23",0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,9230,56340204,0,http://a0.twimg.com/profile_images/2703991717/803d2477013d8eef105173dc909e7094_normal.jpeg,0,5581,0,"WI, IL, and MN",75,-21600,19604,"Cyber-Activist surgically retaining whatever happiness they allow us.Tweeting #mumble #occupii #occupylsx #OccupyLondon #OccupyUK #ows #olsx",5663,mspray1,en,13,"Raymond C.",http://www.tumblr.com/blog/mspray1,"2009-07-13 10:31:59","Central Time (US & Canada)",1,NULL,NULL,NULL
22720,0,266223564301144066,368491857,"RT @Amicus_ALJ: Proposition 34 loses in California by 6 percentage points. http://t.co/GzjlTxhb",NULL,TexDefender,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:00:18",0,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,Amicus_ALJ,1448,368491857,0,http://a0.twimg.com/profile_images/1530157162/TDSlogo_vectorized_normal.png,0,447,0,"Austin, Texas / Houston, Texas",20,-21600,3404,"Texas Defender Service (TDS) is a nonprofit law firm dedicated to improving the quality of representation afforded to those facing a sentence of death in Texas.",346,TexDefender,en,34,TDS,http://www.texasdefender.org,"2011-09-05 18:40:28","Central Time (US & Canada)",1,NULL,NULL,NULL
22721,0,266224684134182913,120308353,"Glad to see Props 30 and 36 pass but disappointed in Props 34 and 37 getting rejected in the California election.",NULL,EclecticBeings,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:04:45",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,,22721,120308353,0,http://a0.twimg.com/profile_images/2733649036/a818ae5062d8bc026479fe88fd44001d_normal.png,0,491,0,"Los Angeles,CA",9,-28800,5243,"A.J. & Steven: Musicians/Composers/Instrumental Artists/Music Production Team. Currently finishing our debut project #ElatedThoughts.",584,EclecticBeings,en,1788,"The Eclectic Beings",http://soundcloud.com/theeclecticbeings,"2010-03-06 02:24:38","Pacific Time (US & Canada)",1,NULL,NULL,NULL
22722,0,266224694242443264,252516822,"RT @GMOjournal: Prop. 37 was a kind of quasi-national referendum on corporate domination of the food system http://t.co/o2VUzU34 #gmo",NULL,Bioeconet,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:04:47",0,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,GMOjournal,22722,252516822,0,http://a0.twimg.com/profile_images/2147902736/PhotoFunia_a49f_normal.jpg,0,59,0,Milano,2,3600,708,"Bioeconomist, organic and local food systems developer, bulk food specialist, organic shop & farmer market designer",149,Bioeconet,it,9,"Alberto Berton",http://www.bioeco.net,"2011-02-15 10:46:39",Rome,1,NULL,NULL,NULL
22733,0,266227132257148931,167507540,"RT @GMOjournal: Prop. 37 was a kind of quasi-national referendum on corporate domination of the food system http://t.co/o2VUzU34 #gmo",NULL,chefdougfresh,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:14:29",1,NULL,NULL,NULL,Echofon,0,NULL,0,NULL,NULL,GMOjournal,22733,167507540,0,http://a0.twimg.com/profile_images/2419401177/chefdougfresh_normal.jpg,1,287,0,"Los Angeles",14,0,790,"Chef de cuisine of @PIGG\_LA for @offalchris

Weathered tweezerman ",92,chefdougfresh,en,8,"Douglas Rankin",,"2010-07-16 19:31:25",,1,NULL,NULL,NULL
22742,0,266229844470296576,39809851,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,musikmysoul,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:25:15",60,NULL,NULL,NULL,"Twitter for Android",0,NULL,0,NULL,NULL,LailaLalami,22742,39809851,0,http://a0.twimg.com/profile_images/1554604753/ass_normal.jpg,0,516,0,"Bs As-La Plata-ARGENTINA",4,-10800,2932,"Hola!!Hi!Twittear in english o en español??that´s the question.No importa lo hago mal de las dos formas.Si me seguís..yo te sigo.",636,musikmysoul,es,8,"En tu cara",,"2009-05-13 18:22:29","Buenos Aires",1,NULL,NULL,NULL
22743,0,266229863558574081,31663831,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,iamjmillion,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:25:20",61,NULL,NULL,NULL,"Twitter for iPhone",0,NULL,0,NULL,NULL,LailaLalami,22743,31663831,0,http://a0.twimg.com/profile_images/2764041765/142899ecc32016c1953be87e9195559c_normal.jpeg,1,1374,0,International,16,-28800,11590,"for graphic design inquires call 510-629-0439 
get your REAL OAKLAND merch at causemart.com/epicclothingco",1618,iamjmillion,en,10,#realoakland,http://iamjmillion.com,"2009-04-16 05:49:46","Pacific Time (US & Canada)",1,NULL,NULL,NULL
22745,0,266229904507555840,16453092,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,cmcanall,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:25:30",62,NULL,NULL,NULL,"TweetCaster for Android",0,NULL,0,NULL,NULL,LailaLalami,22745,16453092,0,http://a0.twimg.com/profile_images/1589473103/ralph_ivory_billed_normal.gif,1,35,0,,1,-18000,810,,64,cmcanall,en,3,christopher,,"2008-09-25 16:27:53","Eastern Time (US & Canada)",1,NULL,NULL,NULL
22748,0,266230245533831168,144218263,"RT @LailaLalami: Since 1978, California has spent $4 billion to execute 13 people, but Prop. 34, which would have repealed the death pen ...",NULL,starseedchild1,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:26:51",63,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,LailaLalami,22748,144218263,0,http://a0.twimg.com/profile_images/2795070967/d2814b6407f10bb917f4ff67e8180a10_normal.jpeg,0,1868,0,Vermont,16,-18000,21854,"  I am listed as a talented writer on CMB (Country Music Broadcasting).An Acapella singer,lyricist,poet helping ya all get your tweets out.",1867,starseedchild1,en,5,"Shirleymae Smith",http://www.youtube.com/user/countryluvbugslady?feature=mhee,"2010-05-15 16:52:12",Quito,1,NULL,NULL,NULL
22750,0,266231386019602434,10433782,"MT @hmintz: Back to the drawing board for #deathpenalty foes: Proposition 34: Death penalty repeal fails http://t.co/kjmAeluD #Prop34",NULL,mercnews,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:31:23",0,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,,22750,10433782,0,http://a0.twimg.com/profile_images/1632973901/Merc1_normal.jpg,1,15248,0,"Silicon Valley, CA",1124,-28800,72264,"Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at the San Jose Mercury News.",902,mercnews,en,14,MercNews,http://www.mercurynews.com,"2007-11-21 05:53:00","Pacific Time (US & Canada)",1,MercNews,mercnews,mention
22753,0,266231637069660160,271635591,"RT @mercnews: MT @hmintz: Back to the drawing board for #deathpenalty foes: Proposition 34: Death penalty repeal fails http://t.co/kjmAe ...",NULL,LanzTimesH,NULL,NULL,NULL,NULL,0,,"2012-11-07 17:32:23",1,NULL,NULL,NULL,web,0,NULL,0,NULL,NULL,mercnews,22753,271635591,0,http://a0.twimg.com/profile_images/1285988943/lanz2_normal.jpg,1,291,0,"Vallejo, Calif.",20,-28800,1890,"K-12 Education reporter for @vjotimesherald. Hiker, dreamer and resident cool guy with a perpetual sassy grin and a cocked eyebrow.",326,LanzTimesH,en,0,"Lanz Christian Bañes",http://www.timesheraldonline.com,"2011-03-24 22:22:57","Pacific Time (US & Canada)",1,NULL,NULL,NULL
22777,0,266239953745358849,68433924,"RT @mercnews: MT @hmintz: Back to the drawing board for #deathpenalty foes: Proposition 34: Death penalty repeal fails http://t.co/kjmAe ...",NULL,robertsalonga,NULL,NULL,NULL,NULL,0,,"2012-11-07 18:05:26",3,NULL,NULL,NULL,TweetDeck,0,NULL,0,NULL,NULL,mercnews,22777,68433924,0,http://a0.twimg.com/profile_images/379185166/4870_824403386866_2517124_47391368_8147222_n_normal.jpg,1,1005,0,"San Jose, CA",73,-28800,5886,"Crime & Public Safety/Breaking News Reporter, San Jose Mercury News and Bay Area News Group. Retweet ≠ Endorsement. rsalonga (at) mercurynews (dot) com",232,robertsalonga,en,3,"Robert Salonga",http://mercurynews.com,"2009-08-24 15:38:19","Pacific Time (US & Canada)",1,NULL,NULL,NULL
22798,0,266244120924803072,85682573,"Proposition 34: Death penalty repeal fails - San Jose Mercury News #California http://t.co/HENrGtA8",NULL,PhillyGirl408,NULL,NULL,NULL,NULL,0,,"2012-11-07 18:21:59",0,NULL,NULL,NULL,"Tweet Button",0,NULL,0,NULL,NULL,,22798,85682573,0,http://a0.twimg.com/profile_images/2759355735/0ad09e8243087be4a670bf5ac9501b1c_normal.jpeg,1,587,0,"Silicon Valley, CA",11,-28800,4460,"Lead Marketing Specialist in #BayArea, Scorpio, Love Music, Techie, Always Smiling & Love the little things in life! And u know, I love my Philadelphia #Eagles!",383,PhillyGirl408,en,181,"Desiree Salazar",https://plus.google.com/u/0/110359007986046897672/about,"2009-10-27 22:42:40","Pacific Time (US & Canada)",1,NULL,NULL,NULL
22800,0,266245276786884608,484757442,"RT @ClaraMcGregor: Vote YES on prop. 34",NULL,LovisaJacobsso2,NULL,NULL,NULL,NULL,0,,"2012-11-07 18:26:35",0,NULL,NULL,NULL,"Twitter for Android",0,NULL,0,NULL,NULL,ClaraMcGregor,22800,484757442,0,http://a0.twimg.com/profile_images/1810299156/MsgAtt.asp_normal.jpg,0,8,0,Sweden,0,3600,60,"At the prime of my life, Semi out-of-a-job. Literature-bachelor. Wales lover. Twitter-learner.",43,LovisaJacobsso2,sv,12,"Lovisa Jacobsson",,"2012-02-06 13:13:52",Stockholm,1,NULL,NULL,NULL
22816,0,266254660308971521,54446670,"Huntsville Times California voters reject proposal to ban death penalty: Known as Proposition 34, the... http://t.co/Qo4E9AZA #ALnews RT",NULL,iE_Alabama,NULL,NULL,NULL,NULL,0,,"2012-11-07 19:03:52",0,NULL,NULL,NULL,twitterfeed,0,NULL,0,NULL,NULL,,22816,54446670,0,http://a0.twimg.com/profile_images/304734593/iE-Alabama-logo_normal.gif,0,1660,0,Alabama,33,-21600,18981,"iE: Alabama©, updates of everything happening in the state of Alabama only. A branch of iEconomyUs©.",21,iE_Alabama,en,0,"Jeremiah Simon",http://www.iEconomyUs.com,"2009-07-07 04:14:49","Central Time (US & Canada)",1,NULL,NULL,NULL
22832,0,266262266192740352,111761183,"Proposition 34: Death penalty repeal fails http://t.co/5AlNePBQ via @denverpost",NULL,justliziam,NULL,NULL,NULL,NULL,0,,"2012-11-07 19:34:05",0,NULL,NULL,NULL,"Tweet Button",0,NULL,0,NULL,NULL,,22832,111761183,0,http://a0.twimg.com/profile_images/2751876745/5916f5b190bb16bd57dfa815c7ce1203_normal.jpeg,1,157,0,"San Antonio",5,-21600,24096,"People do not seem to realize that their opinion of the world is also a confession of character- Ralph Waldo Emerson ",201,justliziam,en,887,"Miss Chanandler Bong",http://sighs-and-sarcasm.tumblr.com/,"2010-02-06 02:08:45","Central Time (US & Canada)",1,NULL,NULL,NULL
